employee_id,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
22874,1,30,5,9,1,0,50,no
67883,1,26,2,3,0,0,56,no
77731,1,54,3,5,0,0,50,no
13553,1,31,4,3,1,0,83,no
57145,1,52,3,24,0,0,77,no
42681,1,41,,1,1,1,49,no
44276,2,36,1,8,0,0,50,no
33525,2,52,3,22,0,0,50,no
41443,2,30,,1,1,0,59,yes
18296,1,32,5,7,0,0,48,no
76697,2,31,3,3,0,0,85,no
20932,1,25,,1,1,0,61,yes
1086,1,31,5,2,0,0,52,no
61984,1,35,2,7,0,0,49,no
6258,2,30,3,5,0,0,69,yes
74042,2,44,4,5,1,0,62,no
43235,3,27,2,4,0,0,49,no
61196,1,32,2,8,0,0,49,no
45863,1,33,3,5,1,0,46,no
69723,1,30,4,4,1,0,72,no
29195,3,26,1,2,0,0,54,no
47083,2,34,4,9,1,0,62,no
18828,1,37,5,8,1,0,64,no
52112,2,34,4,5,0,0,59,no
73062,1,37,5,8,1,0,62,no
78182,1,28,3,4,1,0,59,yes
28895,1,34,3,4,0,0,87,no
39366,1,29,,1,1,0,49,no
26603,1,37,1,8,0,0,50,no
53482,1,51,5,8,1,0,63,no
69611,1,32,4,3,1,0,63,no
3193,2,32,,1,0,0,82,no
57557,1,53,2,4,1,0,65,no
14804,1,40,4,8,0,0,49,no
28886,1,34,4,3,1,0,93,yes
68011,1,31,5,6,0,0,86,no
53318,1,24,5,2,1,0,50,no
56226,2,28,3,4,1,0,68,no
39754,1,30,,1,1,1,60,yes
32607,4,46,3,5,0,0,77,no
24125,3,29,3,5,0,0,51,no
57772,2,28,2,5,1,0,83,no
48075,1,30,4,6,0,0,45,no
8355,1,27,3,3,1,0,48,no
23867,1,34,5,4,1,0,56,no
52905,2,30,5,6,0,0,84,no
64104,2,29,3,3,0,0,87,no
24932,1,43,3,4,1,0,76,no
3805,1,44,3,5,1,0,79,no
72366,1,26,2,4,0,0,48,no
3386,1,42,3,12,0,0,48,no
5833,2,30,,1,1,1,96,yes
46707,1,33,3,8,0,0,66,no
46860,1,29,,1,0,0,49,no
60472,1,32,3,3,0,0,73,no
57882,1,24,5,2,0,0,43,no
1484,1,31,4,6,0,0,48,no
70831,1,26,4,2,0,0,48,no
31848,1,34,5,6,1,0,61,no
55638,1,33,3,3,0,0,52,no
50236,1,51,3,12,0,0,61,no
34207,1,31,5,5,0,0,48,no
57198,1,28,5,2,1,0,72,no
6815,2,28,1,3,0,0,51,no
23032,1,36,4,6,0,0,48,no
25751,1,45,3,5,1,0,58,no
16691,2,28,4,4,1,0,88,no
52833,1,34,1,6,0,0,63,no
24356,3,25,2,3,0,0,48,no
21729,1,35,3,8,0,0,71,no
64083,1,30,3,6,0,0,56,no
5430,2,42,1,7,1,0,48,no
31880,2,32,2,5,0,0,79,no
31882,1,39,5,7,1,0,50,no
46071,1,43,3,12,1,0,81,no
32785,1,35,3,3,1,0,68,no
24198,1,24,3,2,0,0,83,no
35685,1,25,2,3,1,0,85,no
53108,1,30,5,4,1,0,65,no
65676,2,28,3,2,1,0,87,no
54618,1,46,2,18,0,0,46,no
10339,1,32,2,3,0,0,49,no
39874,1,28,5,2,0,0,92,yes
2063,1,32,4,5,1,0,82,no
42063,1,27,3,5,1,1,58,no
69595,2,27,4,3,1,0,81,no
77500,1,40,4,6,1,0,59,yes
39619,1,26,1,2,0,0,51,no
77399,1,27,3,5,1,0,48,no
68947,1,30,2,4,0,0,61,no
26028,1,29,,1,0,0,60,no
77515,1,39,5,10,0,0,51,no
18611,1,35,4,4,0,0,61,no
76795,1,27,4,1,0,0,60,no
4435,1,28,,1,0,0,53,no
11169,2,29,1,2,1,0,66,no
8705,2,35,2,12,0,0,53,no
17442,1,36,4,7,1,0,47,no
46146,1,26,5,3,1,0,81,no
41725,1,37,3,10,1,0,58,no
20269,2,43,3,13,0,0,55,no
54487,1,31,5,4,1,0,90,no
28202,1,33,5,4,1,0,70,no
10444,2,30,1,3,0,0,50,no
72277,1,30,4,2,0,0,49,no
59318,2,29,4,3,0,0,67,yes
41124,1,44,4,5,0,0,48,no
19176,1,33,4,10,1,0,58,yes
6129,1,38,5,6,0,0,64,yes
14313,1,29,1,2,0,0,79,no
34257,1,27,,1,0,0,87,no
59789,1,34,4,3,0,0,45,no
32183,1,29,5,6,1,0,55,no
46005,2,56,5,10,1,0,48,no
16531,1,39,3,9,0,1,81,no
72895,1,33,5,6,0,0,47,no
40696,1,27,3,4,0,0,79,no
57969,3,24,,1,0,0,61,no
13129,1,30,4,2,1,0,67,no
16231,1,34,4,6,0,0,55,no
7984,2,32,3,4,1,0,63,no
73548,2,31,3,9,1,0,56,no
50775,1,28,5,2,0,0,85,no
15049,2,60,5,18,1,0,61,no
62613,1,42,2,4,0,0,56,no
74438,1,31,5,5,1,0,58,no
16589,1,30,1,3,0,0,47,no
6829,1,41,4,6,0,0,52,no
54603,1,34,2,4,1,0,45,no
67057,1,33,5,4,1,0,51,yes
3853,1,35,3,8,0,0,53,no
38362,1,22,3,2,0,0,59,no
33161,1,28,3,3,0,0,79,no
22978,1,30,1,6,0,0,51,no
68076,1,27,,1,1,0,51,no
35362,1,29,,1,0,0,73,no
24152,3,29,1,4,0,0,49,no
62173,1,38,3,10,0,0,55,no
65838,1,25,3,2,0,0,83,no
47733,1,32,4,5,0,0,81,no
18965,1,40,3,6,0,0,61,no
68170,2,28,1,2,1,1,49,no
31776,1,29,4,9,0,0,57,no
11636,1,33,3,4,0,0,66,no
21673,3,22,,1,1,0,72,no
57009,2,37,3,3,0,0,47,no
10912,1,35,1,7,0,0,43,no
62113,1,33,3,5,0,0,59,no
77412,1,39,3,9,0,0,48,no
72889,1,36,3,4,1,0,49,yes
2058,1,26,4,2,1,0,83,no
45645,2,31,1,3,0,0,50,no
77008,1,38,3,8,0,0,57,no
53893,2,28,5,5,1,0,75,no
57701,1,24,,1,0,0,51,no
49619,1,35,3,3,0,0,80,no
44309,1,32,5,6,1,0,66,no
9865,1,31,3,5,0,0,51,no
800,1,36,2,3,0,0,52,no
56953,1,38,3,6,0,0,71,no
19272,1,41,3,4,0,0,50,no
6693,3,34,1,5,0,0,52,no
42562,1,35,5,5,1,0,50,no
44941,1,34,3,4,1,1,53,no
48336,1,33,5,6,1,0,56,no
55429,1,40,1,4,0,0,51,no
30277,1,35,5,7,1,0,92,no
60261,1,29,3,3,0,0,82,yes
13636,1,47,3,5,0,0,49,no
64125,1,34,3,4,1,0,55,no
25107,1,31,3,7,1,0,55,no
43776,1,34,4,2,0,0,63,no
51904,2,27,2,2,0,0,51,no
47741,1,29,3,2,0,0,78,no
6017,1,29,5,5,1,0,78,yes
59800,1,46,3,13,0,0,69,no
569,3,33,4,7,1,0,70,yes
32159,1,36,5,9,1,0,89,no
38554,1,43,5,14,0,0,50,no
31199,2,36,4,5,0,0,68,no
15113,1,38,3,3,1,0,61,no
65357,1,27,,1,0,0,69,no
69563,1,42,3,4,0,0,51,no
62476,1,34,3,2,1,1,80,yes
161,1,31,,1,0,0,49,no
15006,2,30,1,4,0,0,80,no
62451,1,33,5,3,1,0,48,no
40300,1,41,4,12,0,0,70,no
52179,1,29,4,3,0,0,78,no
61782,2,41,3,3,0,0,48,no
68527,1,41,1,13,0,0,80,no
70036,1,56,3,19,0,0,79,no
61408,1,42,2,14,0,0,60,no
71737,1,20,3,1,0,0,86,no
5422,1,32,4,5,0,0,46,no
69641,1,33,4,7,0,0,69,no
45297,1,39,3,8,1,0,83,no
51349,2,36,5,10,0,0,45,no
68749,1,32,1,5,0,0,53,no
27229,1,34,3,7,0,0,79,no
65380,1,30,3,5,0,0,86,no
76439,1,24,3,3,0,0,47,no
13163,1,47,3,5,0,0,70,yes
34487,1,28,3,4,0,0,51,no
52610,1,27,,1,0,0,62,no
8606,1,46,4,17,0,0,60,no
60188,3,35,5,7,1,0,59,yes
31427,1,34,3,9,1,0,60,no
1668,1,39,5,8,0,0,67,no
37246,1,36,2,10,0,0,77,no
60758,1,35,3,5,1,0,72,no
758,1,44,3,16,0,0,47,no
63144,1,24,,1,0,0,58,no
76632,1,27,,1,0,0,63,no
63693,1,59,3,17,1,0,85,no
59591,1,37,1,4,0,0,85,no
27120,1,28,4,5,0,0,52,no
25000,2,31,3,4,0,0,58,no
78247,1,32,1,8,0,0,54,no
19042,1,51,5,16,0,0,47,no
67238,1,29,1,4,0,0,53,no
44677,1,26,,1,1,0,50,no
4611,1,37,5,10,1,0,98,yes
61843,1,58,3,13,1,0,80,no
35392,1,49,1,19,0,0,50,no
15573,1,35,5,5,1,0,51,yes
19984,1,34,4,4,0,0,65,no
42938,1,35,1,10,0,0,78,no
38619,1,34,5,6,1,0,79,no
66796,1,35,3,5,0,0,45,no
3102,1,42,3,5,0,0,48,no
9708,1,29,,1,0,0,50,no
18394,1,48,5,15,1,0,56,no
22996,1,29,3,6,0,0,76,no
64226,1,44,3,5,0,0,58,no
43719,1,38,1,4,0,0,49,no
24772,1,31,3,5,0,0,63,no
71583,1,42,5,7,0,0,76,yes
44182,1,53,4,12,0,0,46,no
50572,1,41,2,13,0,0,79,no
20210,1,29,3,3,0,0,52,no
26580,4,34,5,9,1,0,83,no
57100,1,23,,1,1,0,78,yes
65668,1,33,3,2,0,0,60,no
9864,1,27,1,2,0,0,86,no
48277,1,32,5,6,1,0,59,no
55584,1,29,5,8,1,0,56,no
74880,2,27,4,4,1,0,78,yes
67866,2,41,5,7,1,0,58,no
69021,2,31,4,6,1,0,80,yes
55787,1,36,2,11,0,0,61,no
58986,1,41,3,5,0,0,49,no
23635,1,36,3,3,0,0,48,no
53254,1,38,5,3,1,0,62,no
29589,3,31,1,3,0,0,50,no
25923,1,35,3,6,0,0,60,no
51335,1,31,3,4,0,0,84,no
8005,1,32,4,6,0,0,86,no
38065,1,45,4,6,0,0,60,no
27045,1,45,4,10,0,0,62,no
2505,1,30,3,4,0,0,78,no
76239,1,31,5,9,0,0,81,no
156,1,31,3,2,1,0,62,no
71309,1,24,4,1,1,0,61,no
9643,2,31,5,8,1,0,87,no
76990,2,31,4,3,1,0,84,no
22732,3,36,3,4,0,0,69,no
43120,3,33,4,8,0,0,78,no
33375,1,24,4,2,0,0,47,no
65514,1,35,2,9,0,0,83,no
76323,1,43,5,6,1,0,50,yes
43946,1,26,,1,0,0,50,no
10434,1,33,3,3,0,0,50,no
59398,2,42,4,13,1,0,87,no
1090,1,36,5,7,1,0,68,no
3596,4,30,5,3,1,0,86,no
26050,1,41,5,7,1,0,58,no
72493,2,27,,1,1,0,60,no
61860,1,34,1,5,1,0,50,no
20813,1,32,3,6,1,0,56,no
75879,2,26,4,3,1,0,84,no
37374,1,52,2,2,1,0,45,no
64578,1,29,5,3,1,0,90,no
29685,2,33,2,5,0,0,81,no
20553,1,35,2,6,0,0,67,no
14014,1,20,,1,1,0,48,no
7290,1,29,5,5,1,0,73,no
59372,1,42,3,5,0,0,68,no
26988,1,40,3,7,0,0,59,no
2339,1,48,1,3,1,0,61,no
25863,1,34,3,8,0,0,60,no
71883,1,35,1,8,0,0,67,no
30144,1,33,5,3,1,0,56,no
71869,1,23,3,2,0,0,53,no
70145,1,41,1,7,0,0,58,no
66485,3,29,4,3,0,0,86,no
67449,4,28,3,2,1,0,71,no
27653,1,30,3,6,0,0,88,no
16299,2,27,3,4,0,0,85,no
49436,2,34,3,5,0,0,84,no
65164,1,27,4,4,0,0,80,no
10893,1,33,1,6,0,0,49,no
40008,1,31,4,5,1,0,89,yes
23424,1,48,3,12,0,0,57,no
7351,2,28,5,6,1,0,60,no
34756,1,30,3,5,1,0,60,no
37591,1,34,5,4,0,0,81,yes
6062,1,32,5,4,1,0,80,no
22796,1,30,4,3,0,0,54,no
43236,1,43,3,13,0,0,47,no
41734,1,30,4,2,1,0,83,no
43218,1,33,3,9,0,0,61,no
36862,1,32,4,6,0,0,81,no
48007,1,27,,1,0,0,67,no
46637,1,37,4,7,1,0,78,no
19430,2,24,,1,0,0,56,no
49406,1,35,3,6,0,0,84,no
74760,2,35,4,9,0,0,60,no
192,1,39,5,10,1,0,85,no
62701,1,35,5,7,0,0,60,no
8701,1,35,5,6,1,0,68,no
22836,1,30,,1,0,0,62,no
63893,1,44,4,4,0,0,45,no
42424,1,26,,1,0,0,72,no
45366,2,35,5,4,1,0,84,yes
13307,1,37,5,4,1,0,61,no
5524,1,32,3,7,0,0,46,no
26881,2,43,3,6,0,0,48,no
26206,1,35,5,8,0,0,81,yes
28100,1,24,3,2,0,0,62,no
42169,1,40,5,6,0,0,60,no
62938,2,21,3,2,0,0,51,no
46493,1,35,4,5,0,0,60,no
69276,1,47,5,20,1,0,62,no
19982,1,46,3,14,0,0,70,no
11346,1,47,3,18,0,0,62,no
14884,2,44,3,13,0,0,49,no
7532,1,29,5,2,1,0,49,no
49652,1,29,4,5,0,0,52,no
36591,1,51,3,15,1,1,60,no
64383,1,26,4,2,0,0,52,no
22355,2,35,3,3,0,0,60,no
45377,2,29,4,3,1,0,82,yes
70990,1,25,5,2,0,0,47,no
358,1,26,3,3,0,0,80,no
38321,1,49,2,4,0,0,45,no
31312,1,34,5,4,0,0,85,yes
53767,2,34,5,2,1,0,97,yes
20604,1,32,4,6,1,0,83,no
47343,1,28,,1,0,0,53,no
40647,1,31,5,5,1,0,59,no
62131,1,28,3,4,0,0,48,no
53516,1,42,3,13,0,0,50,no
49814,1,59,4,16,1,0,63,no
9717,1,36,5,4,1,0,81,no
3972,1,37,3,9,0,0,60,no
64451,2,30,5,6,1,0,81,no
25880,3,26,1,4,1,0,53,no
27250,1,26,3,2,0,0,46,no
45188,1,35,1,4,1,0,76,no
25651,1,39,3,5,0,0,62,no
19018,1,35,1,10,0,0,49,no
54549,1,38,3,10,0,0,49,no
75697,1,27,4,3,0,0,53,no
36876,1,29,2,7,0,0,87,no
56302,1,47,2,3,1,0,59,no
3730,1,32,3,8,0,0,73,no
19391,1,27,1,4,0,0,62,no
57049,1,32,3,4,0,0,48,no
73714,2,39,3,4,0,0,72,no
12793,1,40,5,4,1,0,86,no
42554,1,33,5,4,1,0,88,yes
43400,1,23,3,2,0,0,70,no
23773,1,28,3,2,0,1,60,yes
57964,1,32,3,2,0,0,55,no
20303,1,43,5,8,0,0,83,no
56243,1,34,4,9,1,0,71,no
22509,1,39,3,13,1,0,64,yes
77113,1,35,3,9,0,0,57,no
55762,1,25,3,1,1,0,61,no
73878,1,26,2,3,1,0,61,no
6545,1,33,4,4,0,0,51,no
59910,2,28,3,6,0,0,85,no
27721,1,55,3,21,0,0,49,no
47008,1,32,1,4,1,0,48,no
2499,1,28,2,3,0,0,80,no
73389,1,39,3,10,0,0,64,no
15356,1,46,5,5,0,0,76,no
15833,1,36,4,10,1,0,67,no
53977,1,30,4,6,0,0,54,no
37958,1,46,4,17,0,0,50,no
57589,1,32,4,7,0,0,65,no
53007,1,33,3,9,0,0,58,no
69909,1,39,5,6,0,0,61,no
7673,2,35,1,9,0,0,49,no
5545,1,48,4,17,0,0,46,no
22033,1,47,3,14,1,0,58,no
55896,1,48,4,16,0,0,57,no
59978,1,33,3,6,1,0,70,no
56314,1,37,4,5,0,0,63,no
22775,1,37,1,6,0,0,51,no
33741,1,37,5,5,1,0,46,no
20402,1,29,3,10,1,0,87,no
38733,1,30,,1,0,0,87,no
28421,1,27,3,6,0,0,59,no
36861,1,44,5,10,0,0,46,no
5149,1,49,3,17,0,0,49,no
24525,1,30,3,6,0,0,56,no
20645,1,58,3,23,0,0,70,no
894,1,26,3,2,1,0,85,no
23057,1,28,,1,0,0,49,no
71888,1,28,4,1,0,0,54,no
58225,1,35,4,2,1,0,62,yes
5772,1,47,3,15,0,0,64,no
20492,3,31,1,6,0,0,71,no
71515,1,29,5,3,1,0,58,no
71805,1,30,4,5,1,0,57,no
31714,1,31,3,6,0,0,82,no
22813,2,42,2,11,0,0,80,no
29029,1,43,3,4,1,0,47,no
42800,1,37,3,11,0,0,85,no
4240,1,35,4,7,1,0,51,yes
47017,1,27,4,3,0,0,87,no
73918,1,34,3,7,0,0,61,no
71102,1,34,4,6,1,0,64,no
11809,1,24,,1,0,0,73,no
69451,1,39,2,6,0,0,62,no
19125,1,32,3,4,0,0,58,no
33362,1,38,4,6,1,0,58,no
33205,1,30,5,8,0,0,65,no
78049,1,36,4,9,1,0,78,no
71119,1,35,4,5,0,0,61,no
38172,1,31,3,3,0,0,83,no
68780,1,33,4,3,0,0,49,no
65067,1,50,1,17,0,0,45,no
36450,2,29,4,3,0,0,83,no
13482,1,32,2,9,0,0,48,no
35650,1,38,2,9,0,0,78,no
67454,1,32,5,3,0,0,48,no
42216,1,25,4,2,0,0,60,no
39111,1,35,5,7,1,0,62,no
6160,2,27,3,3,0,0,50,no
61014,1,37,5,2,0,0,50,no
4219,1,40,5,4,0,0,50,no
34374,1,30,4,3,0,0,58,no
9498,1,39,3,4,0,0,68,no
13431,1,29,5,6,1,0,60,no
31072,1,31,3,3,1,0,67,no
61369,1,27,1,3,0,0,52,no
17954,1,52,4,7,1,0,61,no
12453,1,36,5,4,0,0,48,no
3013,1,37,2,4,0,0,69,no
29765,1,48,3,9,0,0,48,no
39404,1,30,3,6,0,0,47,no
440,1,43,5,12,1,0,80,no
11559,1,51,5,13,1,0,50,yes
12734,1,38,5,3,0,0,61,no
53228,1,47,3,7,0,0,69,no
12197,1,30,2,4,0,0,80,no
16313,1,35,2,4,0,0,53,no
50027,1,45,4,15,0,0,49,no
63805,1,30,4,4,1,0,79,no
62935,2,27,3,2,0,0,81,no
36646,1,31,3,3,0,0,84,no
68977,1,32,3,2,0,0,50,no
57394,1,29,3,5,0,0,51,no
6914,1,39,3,2,0,0,55,no
38926,1,47,2,16,0,0,69,no
57572,1,30,1,2,0,0,80,no
11533,1,27,4,3,0,0,62,no
15459,1,38,5,7,1,0,77,no
67573,2,32,2,6,0,0,55,no
8798,1,28,,1,0,0,75,no
74939,2,35,3,5,0,0,67,no
62616,1,36,5,5,1,0,54,no
20951,1,36,1,5,0,0,79,no
64803,1,30,3,8,0,0,58,no
4999,3,36,3,7,0,0,89,no
61591,1,38,3,10,1,0,69,no
24039,1,30,,1,0,0,58,no
51861,1,28,1,6,0,0,53,no
1311,1,41,3,15,0,0,79,no
18484,1,40,3,6,0,0,48,no
48253,1,36,5,4,1,0,58,no
62050,1,40,5,3,1,0,82,no
36064,1,24,,1,0,0,53,no
680,2,46,5,16,1,0,64,no
13343,1,43,5,13,1,0,50,no
37517,1,53,1,7,0,0,70,no
62424,1,27,4,2,0,0,49,no
4382,1,28,3,5,0,0,52,no
12217,1,33,3,3,0,0,63,no
53606,1,33,5,6,1,0,79,no
15988,1,20,4,2,1,0,73,no
43340,1,48,5,13,0,0,81,no
56540,1,56,3,12,1,0,51,yes
65731,1,28,3,3,1,0,78,yes
74746,4,31,3,3,0,0,49,no
19478,1,36,4,3,1,0,61,no
44771,3,37,1,9,0,0,46,no
15115,1,36,3,4,0,0,70,yes
12742,7,33,3,6,0,0,66,no
71612,1,29,3,3,1,0,48,no
35689,1,27,1,5,0,0,72,no
47413,1,40,3,10,1,0,82,no
22280,2,29,1,1,0,0,50,no
27938,1,34,3,8,1,0,47,no
34054,1,35,5,8,0,0,52,no
16165,2,31,5,3,1,0,74,no
44272,2,35,1,7,0,0,50,no
39466,2,30,3,4,1,0,63,no
44685,1,36,3,9,0,0,50,no
60398,2,31,5,7,1,0,59,no
28741,2,55,3,17,0,0,89,no
49569,2,28,4,1,1,0,84,no
30347,1,30,5,8,1,0,53,no
28599,1,39,5,10,0,0,48,no
9288,1,32,4,7,0,0,52,no
42685,1,30,5,5,1,0,59,no
69445,1,27,4,4,1,0,81,no
48194,2,31,5,6,0,1,50,no
19464,2,31,3,4,0,0,86,no
16278,1,36,3,8,0,0,61,no
64257,2,28,3,2,0,0,71,no
2932,1,26,3,3,0,0,86,no
28380,1,31,3,4,0,0,55,no
59117,1,42,4,3,1,0,63,no
67002,1,25,3,3,0,0,89,no
14621,1,31,4,6,0,0,47,no
40930,1,48,1,20,0,0,48,no
55046,1,34,4,7,0,0,82,no
20069,1,37,5,7,1,0,69,yes
55189,1,45,3,19,0,0,50,no
36550,1,37,3,8,0,0,58,no
54844,1,45,3,12,0,0,51,no
17614,1,55,3,11,1,0,77,no
8397,3,30,,1,1,0,78,no
75487,1,52,4,8,0,0,78,no
58183,1,35,3,7,1,0,45,no
22052,1,25,3,3,1,0,64,no
37911,2,35,4,8,0,0,68,no
22814,1,30,1,8,0,0,86,no
46506,1,27,5,2,1,0,82,no
46594,2,48,3,16,0,0,77,no
42027,1,34,2,10,1,0,51,yes
668,3,37,1,3,0,0,49,no
15152,1,31,3,7,0,0,64,no
17839,1,31,3,2,0,0,52,no
66155,1,29,3,6,0,0,79,no
6491,2,39,3,9,0,0,52,no
71133,2,23,3,1,0,0,59,no
51910,1,30,4,6,1,0,81,no
69479,1,32,4,9,1,0,60,no
34472,1,28,3,3,0,0,72,no
52146,1,34,1,5,0,0,84,no
3549,2,31,3,5,0,0,73,yes
50130,1,42,3,14,0,0,46,no
24062,1,31,3,2,0,0,59,no
55994,1,32,5,4,1,0,75,no
12378,1,43,1,14,0,0,51,no
40203,1,43,2,10,0,0,49,no
30000,1,43,3,11,0,0,45,no
812,1,30,4,2,1,0,84,no
72222,2,31,3,6,1,0,85,no
66735,2,28,3,5,0,0,65,no
36977,1,55,4,24,1,0,76,no
311,5,28,1,5,0,0,51,no
26626,1,42,3,6,1,0,48,no
48508,1,39,5,4,0,0,65,no
23772,1,23,3,2,1,1,84,no
15753,1,28,3,4,0,0,85,no
10588,1,41,5,10,1,0,52,no
64520,3,28,2,2,0,0,48,no
62335,1,42,3,10,0,0,53,no
38119,2,28,4,2,1,0,65,no
52816,1,31,4,5,0,0,54,no
58212,1,27,4,4,1,0,55,no
71211,1,35,4,8,0,0,46,no
52877,1,33,5,2,0,0,54,no
34675,1,30,5,5,1,0,83,no
10433,1,29,2,5,0,0,60,no
33159,1,33,3,2,0,1,62,yes
37526,1,32,5,2,1,0,79,no
14151,3,41,,1,1,1,78,no
75481,3,25,2,2,0,0,52,no
64761,1,32,5,9,1,0,63,no
72341,1,41,5,13,0,0,54,no
65096,1,33,4,3,0,0,62,no
1273,1,57,3,8,0,0,83,no
60949,2,25,3,1,0,0,62,no
75775,1,34,1,10,0,0,71,no
33123,1,43,2,15,0,0,79,no
50551,1,35,3,7,0,0,63,no
38114,1,54,4,15,0,0,61,no
2716,1,35,1,8,0,0,54,no
57990,1,29,,1,0,0,61,no
28654,1,42,4,13,1,0,80,no
60240,1,36,3,7,0,0,60,no
73857,1,37,1,8,0,0,58,no
57985,1,46,5,18,0,0,49,no
34439,1,29,2,7,1,0,84,no
31693,1,27,,1,1,0,58,no
9540,1,51,4,12,0,0,56,no
27622,1,33,5,3,1,0,57,no
74162,1,33,5,3,1,0,51,no
61349,1,37,1,10,0,0,79,no
59987,1,50,1,17,0,0,57,no
31628,1,32,5,4,1,0,60,no
54419,2,31,5,4,0,0,50,no
30327,1,33,5,10,0,0,59,no
42038,1,42,5,11,0,0,47,no
30039,1,36,5,9,0,0,50,no
4327,2,28,3,4,1,0,62,no
30291,1,24,,1,1,0,49,no
21798,3,30,5,5,1,0,63,no
33656,1,36,1,10,0,0,53,no
51044,1,30,4,5,0,0,53,no
19522,1,29,5,3,1,0,83,yes
11900,2,31,3,4,0,0,76,no
16361,1,33,3,5,0,0,67,no
14019,1,27,5,4,1,0,48,no
53958,1,37,3,10,0,0,51,no
71836,1,46,5,4,0,0,59,no
9871,1,28,3,3,1,0,50,yes
48446,1,35,5,4,1,1,89,yes
14587,1,34,3,6,0,0,48,no
60474,1,27,5,4,1,0,72,no
28325,3,26,3,2,1,1,69,no
23526,2,32,3,7,0,0,83,no
21505,1,27,1,4,0,0,61,no
52530,1,44,4,2,0,0,74,no
41307,1,42,1,6,1,0,71,yes
38570,1,42,1,13,0,0,54,no
63671,2,50,4,3,0,0,45,no
29401,1,35,5,6,1,0,55,no
20411,2,37,1,4,0,0,48,no
48133,1,37,2,5,0,0,84,no
3274,1,24,,1,0,0,52,no
23072,1,32,1,3,0,0,79,no
13488,1,45,3,13,0,0,84,no
16220,1,35,4,9,0,0,48,no
69298,1,38,4,9,1,0,69,no
34628,1,32,3,5,0,0,74,no
25509,1,48,1,5,0,0,76,no
29270,1,45,3,7,0,0,57,no
76537,1,33,5,6,0,0,50,no
73845,1,38,5,9,1,0,51,no
14031,1,31,4,5,1,0,62,yes
21728,1,35,3,10,0,0,54,no
37010,1,50,3,19,1,0,64,no
12487,1,33,5,7,0,0,57,no
74168,1,55,5,4,1,0,74,yes
50040,1,35,1,5,0,0,69,no
14671,1,28,,1,0,0,51,no
2091,1,46,4,2,1,0,83,no
21594,1,22,4,2,0,0,61,no
65649,1,29,3,2,0,0,57,no
11764,1,49,5,14,1,0,70,no
76007,1,32,3,5,0,0,64,no
39511,1,31,3,5,0,0,59,no
34806,1,38,3,3,0,0,85,no
65146,2,49,3,16,0,0,49,no
27109,1,25,3,4,0,0,47,no
61327,1,27,3,2,0,0,51,no
24214,4,36,3,9,1,0,56,no
38496,1,46,3,17,1,0,70,no
61352,2,29,5,5,1,0,58,no
66261,1,33,4,5,0,0,81,no
25825,1,36,5,7,1,0,50,no
42210,1,36,5,9,0,0,54,no
25969,1,37,5,5,1,0,59,no
17586,1,41,5,6,0,0,48,no
54669,1,39,1,10,0,0,58,no
37881,1,38,4,4,0,0,62,no
16606,1,23,,1,0,0,79,no
26825,1,47,3,17,0,0,79,no
27405,1,26,3,2,0,0,70,no
7746,1,30,5,5,1,0,72,yes
53480,1,28,2,3,0,0,51,no
42322,1,36,3,4,0,0,52,no
31977,1,44,4,7,1,0,50,no
63525,1,43,4,14,0,0,57,no
43473,1,50,3,13,0,0,77,no
37262,1,40,3,4,0,0,60,no
45948,1,39,1,3,0,0,49,no
76939,1,32,3,5,0,0,56,no
15564,1,30,1,5,0,0,78,no
18710,1,28,3,5,0,0,84,no
36750,3,29,3,2,0,0,51,no
48742,1,37,4,9,1,0,51,no
33253,2,36,5,10,1,0,85,no
42786,1,39,1,2,0,0,72,no
56469,1,33,4,6,1,0,79,no
62138,1,47,2,3,0,0,58,no
39112,1,26,2,6,0,0,77,no
73572,1,30,3,4,0,0,71,no
9703,1,32,4,7,0,0,49,no
73890,3,29,5,4,1,0,60,no
18360,1,36,5,4,1,0,55,no
22784,2,28,5,5,0,0,82,no
69239,1,25,1,2,0,0,50,no
68339,1,58,5,3,1,0,70,yes
34308,1,37,3,9,0,0,57,no
43980,2,29,3,4,0,0,69,no
64976,1,34,3,11,0,0,59,no
34926,1,29,2,2,0,0,79,no
11656,1,34,3,9,0,0,50,no
6079,1,57,3,13,0,0,50,no
13455,2,34,3,8,0,0,85,yes
36477,2,36,4,7,0,0,61,no
77740,1,36,5,3,1,1,59,no
77815,1,47,3,4,1,0,78,no
52489,1,30,5,7,1,0,53,no
10396,1,32,5,7,1,0,63,no
35692,1,35,1,10,0,0,50,no
63662,1,29,5,4,0,0,48,no
14495,1,35,1,9,0,0,57,no
25578,1,40,5,14,0,0,70,no
66972,1,27,,1,0,0,61,no
57596,1,39,1,9,0,0,48,no
43427,1,28,4,2,1,0,51,no
2494,1,26,2,2,1,0,52,no
62077,1,41,1,14,0,0,46,no
37470,1,28,3,2,0,0,64,no
47145,2,32,3,3,0,0,79,no
50865,1,43,3,8,1,0,51,no
48308,1,28,,1,1,0,86,no
53077,1,29,3,5,0,0,45,no
6978,2,52,5,22,1,0,66,yes
23795,1,36,1,4,0,0,79,no
40103,1,37,2,12,0,0,48,no
9179,2,33,5,4,1,0,81,no
61177,1,35,4,9,1,0,62,no
50003,1,47,5,15,0,0,82,no
